RiskYear,NumberOfPersons,ActivityCode,TravellingArea,DangerousAreas,CompanyAge,FinancialRating,Duration,ClaimCost,NumberOfClaims
2018,3.00,F,Whole world,Excluded,5.188227,B,0.1670,0E-8,0
2022,2.00,L,Whole world,Excluded,9.149898,A,0.2519,0E-8,0
2019,2.00,J,Nordic countries,Excluded,6.053388,A,0.3751,0E-8,0
2019,45.00,L,Whole world,Excluded,5.051335,AA,0.2520,0E-8,0
2021,5.00,C,Whole world,Excluded,5.930185,AAA,0.9337,0E-8,0
2021,2.00,Q,Nordic countries,Excluded,5.853525,C,0.3450,0E-8,0
2020,1.00,P,Whole world,Excluded,4.643395,B,0.9856,0E-8,0
2021,4.00,H,Nordic countries,Excluded,5.5112934,A,0.5859,0E-8,0
2020,40.00,J,Europe,Excluded,4.4873376,AA,0.6681,0E-8,0
2020,5.00,R,Whole world,Excluded,4.03833,C,0.0849,0E-8,0
2021,1.00,M,Whole world,Excluded,4.7036276,AA,0.5038,0E-8,0
2020,1.00,M,Sweden,Excluded,3.321013,AA,0.7748,0E-8,0
2021,1.00,M,Whole world,Excluded,3.9753594,A,0.9829,0E-8,0
2019,1.00,M,Europe,Excluded,1.8562628,A,0.2465,0E-8,0
2019,3.00,J,Nordic countries,Excluded,1.6427104,A,0.1944,0E-8,0
2021,2.00,G,Whole world,Excluded,3.0965092,A,0.7119,0E-8,0
2021,5.00,F,Whole world,Excluded,2.847365,A,0.9994,0E-8,0
2020,1.00,G,Whole world,Excluded,1.3442848,B,0.8899,0E-8,0
2021,1.00,J,Whole world,Excluded,2.2067077,AA,0.1314,0E-8,0
2022,3.00,F,Sweden,Excluded,2.8309376,AA,0.5996,0E-8,0
2021,1.00,M,Whole world,Excluded,1.8261465,A,0.3313,0E-8,0
2022,1.00,M,Sweden,Excluded,2.5352497,AA,0.4847,0E-8,0
2020,2.00,F,Whole world,Excluded,0.50376457,AN,0.2245,0E-8,0
2020,1.00,J,Whole world,Excluded,0.29295003,AN,0.9008,0E-8,0
2022,1.00,G,Whole world,Excluded,0.120465435,AN,0.9145,0E-8,0
2021,1.00,M,Whole world,Excluded,7.3620806,missing,0.1588,0E-8,0
2019,1.00,N,Sweden,Excluded,18.083504,missing,0.1561,0E-8,0
2022,3.00,M,Whole world,Excluded,31.838467,missing,0.9610,0E-8,0
2021,1.00,R,Sweden,Excluded,1.8617386,missing,0.2547,0E-8,0
2021,15.00,R,Whole world,Excluded,49.002052,missing,0.8378,0E-8,0
2018,3.00,M,Whole world,Excluded,34.277893,missing,0.2354,0E-8,0
2021,3.00,M,Whole world,Excluded,11.3319645,missing,0.4189,0E-8,0
2021,40.00,S,Europe,Excluded,45.505817,missing,0.2465,0E-8,0
2021,80.00,H,Whole world,Excluded,63.95893,AAA,0.9255,0E-8,0
2020,2.00,G,Whole world,Excluded,34.321697,AA,0.2327,0E-8,0
2019,2.00,P,Whole world,Excluded,32.785763,AA,0.8405,0E-8,0
2021,22.00,J,Whole world,Excluded,34.847366,AA,0.1397,0E-8,0
2021,11.00,C,Whole world,Excluded,33.864475,AAA,0.8324,0E-8,0
2022,83.00,M,Whole world,Excluded,34.203968,AAA,0.5038,0E-8,0
2019,6.00,G,Whole world,Excluded,30.965092,AAA,0.1890,0E-8,0
2020,5.00,M,Whole world,Excluded,27.077345,AA,0.7091,0E-8,0
2018,7.00,G,Whole world,Excluded,24.35592,AAA,0.9145,0E-8,0
2018,3.00,M,Whole world,Excluded,22.472279,AAA,0.0849,0E-8,0
2019,14.00,M,Whole world,Excluded,20.520191,AA,0.2465,0E-8,0
2018,34.00,J,Whole world,Excluded,17.87269,AAA,0.1780,0E-8,0
2021,1.00,M,Whole world,Excluded,18.157427,A,0.0767,0E-8,0
2021,2.00,G,Whole world,Excluded,17.87269,A,0.5038,0E-8,0
2022,2.00,M,Whole world,Excluded,18.715948,B,0.1533,0E-8,0
2018,2.00,X,Whole world,Excluded,12.602327,A,0.9063,0E-8,0
2019,10.00,J,Whole world,Excluded,13.029432,AAA,0.2820,0E-8,0
2022,5.00,M,Whole world,Excluded,13.5578375,AAA,0.2711,0E-8,0
2021,4.00,M,Whole world,Excluded,12.372348,B,0.5038,0E-8,0
2020,2.00,M,Whole world,Excluded,8.073922,AA,0.2136,0E-8,0
2018,1.00,M,Whole world,Excluded,5.9603014,A,0.7858,0E-8,0
2019,1.00,J,Whole world,Excluded,6.6310744,A,0.0821,0E-8,0
2022,2.00,M,Whole world,Excluded,9.533196,B,0.2957,0E-8,0
2021,2.00,S,Europe,Excluded,7.7672825,A,0.1178,0E-8,0
2019,9.00,J,Whole world,Excluded,5.185489,AA,0.0849,0E-8,0
2020,3.00,F,Whole world,Excluded,6.036961,AA,0.7310,0E-8,0
2020,6.00,F,Sweden,Excluded,5.50308,C,0.1287,0E-8,0
2019,1.00,M,Whole world,Excluded,3.7508557,A,0.7173,0E-8,0
2021,2.00,M,Whole world,Excluded,4.971937,AA,0.1670,0E-8,0
2021,5.00,F,Whole world,Excluded,4.8898015,AA,0.5805,0E-8,0
2020,2.00,C,Whole world,Excluded,2.934976,B,0.9035,0E-8,0
2021,1.00,M,Sweden,Excluded,3.9014373,A,0.1369,0E-8,0
2019,2.00,J,Sweden,Excluded,1.7659137,A,0.7147,0E-8,0
2018,1.00,C,Sweden,Excluded,0.73648185,AN,0.1916,0E-8,0
2018,1.00,M,Sweden,Excluded,0.29842573,AN,0.5148,0E-8,0
2018,2.00,M,Whole world,Excluded,0.1724846,AN,0.1341,0E-8,0
2021,1.00,J,Sweden,Excluded,3.1293635,AA,0.8542,0E-8,0
2019,1.00,M,Whole world,Excluded,1.0102669,AN,0.2053,0E-8,0
2020,1.00,M,Whole world,Excluded,2.0095825,A,0.2053,0E-8,0
2022,3.00,Q,Whole world,Excluded,3.9753594,A,0.1451,0E-8,0
2022,5.00,F,Europe,Excluded,3.8932238,A,0.5722,0E-8,0
2021,4.00,G,Whole world,Excluded,2.2094455,B,0.9337,0E-8,0
2022,70.00,K,Europe,Excluded,3.0499659,A,0.6654,0E-8,0
2021,1.00,M,Whole world,Excluded,2.034223,A,0.3669,0E-8,0
2021,1.00,L,Whole world,Excluded,1.7330595,A,0.8653,0E-8,0
2022,1.00,M,Whole world,Excluded,0.50376457,AN,0.3012,0E-8,0
2022,1.00,M,Whole world,Excluded,0.33675563,AN,0.2163,0E-8,0
2019,1.00,S,Whole world,Excluded,25.585217,missing,0.3231,0E-8,0
2022,2.00,L,Whole world,Excluded,64.53936,missing,0.9994,0E-8,0
2020,1.00,R,Whole world,Excluded,17.99863,missing,0.4490,0E-8,0
2020,3.00,M,Whole world,Excluded,41.99863,missing,0.5585,0E-8,0
2021,6.00,R,Whole world,Excluded,33.33607,missing,0.3340,0E-8,0
2020,14.00,S,Europe,Excluded,20.670773,missing,0.0629,0E-8,0
2019,5.00,F,Sweden,Excluded,0.14784394,missing,0.1205,0E-8,0
2022,2.00,G,Whole world,Excluded,45.722107,IR,0.5038,0E-8,0
2022,2.00,K,Whole world,Excluded,38.108147,A,0.0520,0E-8,0
2021,1.00,G,Whole world,Excluded,32.514717,IR,0.0739,0E-8,0
2022,28.00,F,Sweden,Excluded,32.678986,AA,0.1671,0E-8,0
2019,2.00,X,Whole world,Excluded,26.195757,A,0.0794,0E-8,0
2018,1.00,M,Whole world,Excluded,22.439425,A,0.4819,0E-8,0
2019,20.00,G,Whole world,Excluded,21.596167,AA,0.3286,0E-8,0
2020,2.00,J,Whole world,Excluded,21.497604,A,0.8570,0E-8,0
2018,2.00,R,Whole world,Excluded,17.092403,AAA,0.9446,0E-8,0
2019,2.00,M,Whole world,Excluded,15.507187,AA,0.8433,0E-8,0
2019,7.00,N,Europe,Excluded,14.392881,A,0.1616,0E-8,0
2020,110.00,M,Whole world,Excluded,14.855578,A,0.2519,0E-8,0
2019,10.00,F,Europe,Excluded,11.882273,AAA,0.2053,0E-8,0
2021,16.00,C,Whole world,Excluded,13.702943,AAA,0.9994,0E-8,0
2018,3.00,J,Whole world,Excluded,10.631075,AA,0.8296,0E-8,0
2018,5.00,R,Whole world,Excluded,9.963039,AA,0.1397,0E-8,0
2020,7.00,J,Whole world,Excluded,11.709787,AAA,0.2902,0E-8,0
2018,14.00,J,Whole world,Excluded,7.723477,A,0.0684,0E-8,0
2020,2.00,J,Whole world,Excluded,9.166325,AA,0.0082,0E-8,0
2020,2.00,E,Whole world,Excluded,8.314853,AA,0.3149,0E-8,0
2020,6.00,M,Sweden,Excluded,7.359343,AA,0.0274,0E-8,0
2021,1.00,M,Sweden,Excluded,7.9069133,B,0.5859,0E-8,0
2020,2.00,M,Whole world,Excluded,6.2258725,A,0.8460,0E-8,0
2018,4.00,G,Whole world,Excluded,3.4606433,B,0.1916,0E-8,0
2022,2.00,J,Whole world,Excluded,7.0061603,AA,0.0411,0E-8,0
2020,2.00,Q,Nordic countries,Excluded,4.8514714,C,0.6543,0E-8,0
2021,20.00,G,Whole world,Excluded,5.831622,AA,0.7146,0E-8,0
2020,18.00,F,Whole world,Excluded,4.221766,AA,0.3642,0E-8,0
2020,210.00,Q,Whole world,Excluded,4.0410676,A,0.9172,0E-8,0
2021,1.00,M,Whole world,Excluded,5.03217,AA,0.0274,0E-8,0
2021,21.00,M,Europe,Excluded,4.8186173,AA,0.7721,0E-8,0
2019,2.00,M,Nordic countries,Excluded,2.4640658,A,0.6242,0E-8,0
2022,4.00,C,Whole world,Excluded,5.273101,AA,0.0876,0E-8,0
2020,1.00,M,Europe,Excluded,2.5270362,AA,0.6325,0E-8,0
2020,1.00,G,Whole world,Excluded,2.2450376,A,0.2683,0E-8,0
2022,2.00,M,Whole world,Excluded,4.183436,B,0.0329,0E-8,0
2021,2.00,M,Europe,Excluded,3.1704311,AA,0.1424,0E-8,0
2022,1.00,J,Sweden,Excluded,3.9917865,A,0.9583,0E-8,0
2019,3.00,E,Whole world,Excluded,0.9199179,AN,0.1670,0E-8,0
2021,1.00,N,Whole world,Excluded,2.8008213,AA,0.7311,0E-8,0
2022,6.00,L,Sweden,Excluded,3.482546,A,0.2519,0E-8,0
2020,1.00,J,Europe,Excluded,1.1471595,AN,0.0986,0E-8,0
2022,1.00,M,Whole world,Excluded,3.0390143,AA,0.1314,0E-8,0
2022,10.00,I,Whole world,Excluded,0.8706365,AN,0.4161,0E-8,0
2020,1.00,X,Whole world,Excluded,32.0,missing,1.0021,0E-8,0
2021,1.00,N,Sweden,Excluded,0.26830938,missing,0.0411,0E-8,0
2019,1.00,F,Sweden,Excluded,1.7385353,missing,0.1150,0E-8,0
2020,3.00,F,Nordic countries,Excluded,10.502396,missing,0.2355,0E-8,0
2022,2.00,L,Whole world,Excluded,8.112252,missing,0.4189,0E-8,0
2018,1.00,C,Whole world,Excluded,8.5859,missing,0.0493,0E-8,0
2019,1.00,P,Whole world,Excluded,28.251883,missing,0.8762,0E-8,0
2019,2.00,M,Whole world,Excluded,5.8069816,missing,0.0520,0E-8,0
2022,9.00,G,Whole world,Excluded,22.42026,missing,0.3340,0E-8,0
2018,2.00,G,Whole world,Excluded,68.76386,A,0.3340,0E-8,0
2018,3.00,C,Whole world,Excluded,57.278576,AAA,0.8735,0E-8,0
2019,2.00,G,Whole world,Excluded,48.120464,A,0.1808,0E-8,0
2020,2.00,G,Whole world,Excluded,49.11978,A,0.8186,0E-8,0
2018,5.00,J,Whole world,Excluded,34.67762,B,0.1560,0E-8,0
2021,2.00,G,Whole world,Excluded,35.5154,B,0.4901,0E-8,0
2022,2.00,G,Whole world,Excluded,34.798084,AA,0.0849,0E-8,0
2021,4.00,G,Whole world,Excluded,33.15811,AA,0.9994,0E-8,0
2019,5.00,C,Europe,Excluded,30.225872,AAA,0.2081,0E-8,0
2019,1.00,F,Whole world,Excluded,29.55236,B,0.5038,0E-8,0
2022,2.00,X,Whole world,Excluded,32.531143,A,0.9145,0E-8,0
2021,5.00,M,Whole world,Excluded,28.079397,B,0.7091,0E-8,0
2021,12.00,G,Whole world,Excluded,26.822723,AAA,0.1369,0E-8,0
2019,11.00,J,Whole world,Excluded,24.717318,AAA,0.4956,0E-8,0
2019,3.00,I,Whole world,Excluded,17.374401,B,0.1041,0E-8,0
2022,2.00,M,Sweden,Excluded,17.87269,B,0.1808,0E-8,0
2019,2.00,M,Whole world,Excluded,11.931554,AA,0.6654,0E-8,0
2020,5.00,G,Whole world,Excluded,11.342916,B,0.7529,0E-8,0
2019,3.00,J,Whole world,Excluded,8.903491,A,0.2629,0E-8,0
2019,10.00,Q,Whole world,Excluded,7.4360027,AA,0.0575,0E-8,0
2020,2.00,M,Whole world,Excluded,8.334018,B,0.2519,0E-8,0
2022,2.00,L,Whole world,Excluded,10.225873,AAA,0.8378,0E-8,0
2021,3.00,N,Sweden,Excluded,8.071184,AA,0.8570,0E-8,0
2019,10.00,H,Nordic countries,Excluded,6.031485,AA,0.1123,0E-8,0
2022,1.00,M,Whole world,Excluded,8.903491,A,0.0520,0E-8,0
2020,576.00,C,Whole world,Excluded,6.6529775,AAA,0.2492,0E-8,0
2019,24.00,M,Whole world,Excluded,5.626283,A,0.1315,0E-8,0
2021,2.00,M,Sweden,Excluded,6.677618,A,0.2136,0E-8,0
2018,18.00,G,Whole world,Excluded,2.5051334,AA,0.5066,0E-8,0
2019,2.00,M,Whole world,Excluded,3.3127995,A,0.8323,0E-8,0
2019,3.00,J,Whole world,Excluded,3.134839,B,0.7913,0E-8,0
2022,3.00,I,Whole world,Excluded,5.6563997,B,0.3423,0E-8,0
2020,1.00,J,Sweden,Excluded,2.12731,AA,0.8570,0E-8,0
2021,2.00,L,Whole world,Excluded,3.0691307,A,0.3340,0E-8,0
2022,3.00,C,Whole world,Excluded,4.0301166,A,0.2053,0E-8,0
2020,1.00,J,Europe,Excluded,1.817933,A,0.3778,0E-8,0
2022,1.00,M,Europe,Excluded,3.3100617,C,0.9501,0E-8,0
2022,1.00,M,Whole world,Excluded,2.8610542,AA,0.7529,0E-8,0
2020,1.00,J,Whole world,Excluded,0.5174538,AN,0.1287,0E-8,0
2022,2.00,L,Whole world,Excluded,2.1957564,A,0.2519,0E-8,0
2022,1.00,M,Whole world,Excluded,1.4839151,A,0.7612,0E-8,0
2022,1.00,M,Whole world,Excluded,0.52566737,AN,0.6626,0E-8,0
2019,1.00,F,Sweden,Excluded,4.8049283,missing,0.2794,0E-8,0
2022,2.00,G,Whole world,Excluded,14.335386,missing,0.3340,0E-8,0
2021,1.00,F,Sweden,Excluded,5.253936,missing,0.3176,0E-8,0
2021,25.00,M,Whole world,Excluded,20.665298,missing,0.4135,0E-8,0
2020,1.00,N,Whole world,Excluded,2.5653663,missing,0.2519,0E-8,0
2020,223.00,C,Whole world,Excluded,122.31622,AAA,0.6598,0E-8,0
2020,14.00,G,Whole world,Excluded,93.53867,AAA,0.6653,0E-8,0
2020,4.00,G,Whole world,Excluded,59.57837,AA,0.5284,0E-8,0
2018,3.00,G,Whole world,Excluded,34.95414,AA,0.9145,0E-8,0
2019,2.00,M,Whole world,Excluded,31.482546,AA,0.2465,0E-8,0
2022,14.00,F,Whole world,Excluded,32.030117,AA,0.3778,0E-8,0
2020,2.00,J,Whole world,Excluded,29.891855,A,0.4189,0E-8,0
2022,1.00,F,Nordic countries,Excluded,31.865845,AA,0.5942,0E-8,0
2019,24.00,G,Whole world,Excluded,20.161533,AAA,0.4135,0E-8,0
2021,7.00,G,Europe,Excluded,20.046543,AAA,0.5859,0E-8,0
2022,5.00,J,Whole world,Excluded,19.975359,AAA,0.2574,0E-8,0
2018,2.00,M,Whole world,Excluded,15.244353,A,0.9994,0E-8,0
2019,2.00,M,Whole world,Excluded,15.507187,AA,0.1561,0E-8,0
2020,1.00,X,Whole world,Excluded,16.005476,B,0.0657,0E-8,0
2019,10.00,C,Whole world,Excluded,14.707734,A,0.8378,0E-8,0
2021,2.00,M,Sweden,Excluded,16.139631,AA,0.3805,0E-8,0
2019,10.00,F,Whole world,Excluded,13.196441,AAA,0.5038,0E-8,0
2019,12.00,F,Sweden,Excluded,11.93703,AAA,0.9145,0E-8,0
2022,37.00,J,Whole world,Excluded,14.321697,AA,0.0739,0E-8,0
2019,5.00,J,Whole world,Excluded,11.091034,AA,0.1205,0E-8,0
2018,63.00,F,Whole world,Excluded,9.924709,A,0.4655,0E-8,0
2019,3.00,L,Whole world,Excluded,8.950034,AAA,0.4435,0E-8,0
2019,2.00,G,Whole world,Excluded,8.558521,AA,0.7174,0E-8,0
2019,8.00,J,Nordic countries,Excluded,8.298426,AA,0.5339,0E-8,0
2022,10.00,J,Nordic countries,Excluded,11.29911,AAA,0.0493,0E-8,0
2018,1.00,Q,Sweden,Excluded,6.7542777,AA,0.9145,0E-8,0
2020,1.00,M,Whole world,Excluded,8.503764,B,0.7229,0E-8,0
2020,2.00,R,Whole world,Excluded,7.9561944,A,0.2519,0E-8,0
2022,8.00,M,Europe,Excluded,9.801506,AA,0.4682,0E-8,0
2021,2.00,M,Sweden,Excluded,8.632443,AA,0.1670,0E-8,0
2022,2.00,L,Whole world,Excluded,9.149898,A,0.4189,0E-8,0
2020,2.00,M,Whole world,Excluded,6.5023956,A,0.9199,0E-8,0
2019,2.00,M,Whole world,Excluded,5.0704994,AA,0.3669,0E-8,0
2021,2.00,M,Whole world,Excluded,7.0390143,A,0.9337,0E-8,0
2021,6.00,C,Europe,Excluded,5.4811773,AA,0.3751,0E-8,0
2020,2.00,J,Sweden,Excluded,4.350445,B,0.9555,0E-8,0
2021,1.00,M,Whole world,Excluded,4.3586583,AA,0.1424,0E-8,0
2022,4.00,F,Whole world,Excluded,5.2813144,AA,0.2519,0E-8,0
2022,5.00,C,Whole world,Excluded,5.273101,AA,0.8213,0E-8,0
2019,2.00,J,Whole world,Excluded,1.7768651,B,0.4135,0E-8,0
2022,2.00,L,Whole world,Excluded,4.013689,A,0.9994,0E-8,0
2019,1.00,Q,Whole world,Excluded,0.8459959,AN,0.1697,0E-8,0
2021,1.00,Q,Sweden,Excluded,2.825462,A,0.3751,0E-8,0
2019,3.00,H,Sweden,Excluded,0.32306638,AN,0.9775,0E-8,0
2022,1.00,M,Whole world,Excluded,3.1293635,A,0.9720,0E-8,0
2019,2.00,C,Whole world,Excluded,0.10677618,C,0.2491,0E-8,0
2019,4.00,M,Sweden,Excluded,0.030116359,AN,0.0055,0E-8,0
2021,3.00,N,Sweden,Excluded,1.5550992,B,0.5202,0E-8,0
2020,1.00,M,Sweden,Excluded,0.5338809,AN,0.5148,0E-8,0
2021,7.00,F,Sweden,Excluded,1.4209446,AN,0.8159,0E-8,0
2022,1.00,J,Whole world,Excluded,2.403833,A,0.0684,0E-8,0
2020,1.00,M,Whole world,Excluded,0.26830938,AN,0.1205,0E-8,0
2022,1.00,F,Whole world,Excluded,4.8733745,missing,0.2958,0E-8,0
2022,2.00,L,Whole world,Excluded,15.915127,missing,0.9994,0E-8,0
2021,6.00,S,Europe,Excluded,49.002052,missing,0.9036,0E-8,0
2019,4.00,S,Nordic countries,Excluded,6.6529775,missing,0.7147,0E-8,0
2020,17.00,S,Whole world,Excluded,34.124573,missing,0.6407,0E-8,0
2022,1805.00,O,Whole world,Excluded,30.524298,missing,0.9994,0E-8,0
2022,1.00,G,Whole world,Excluded,2.034223,missing,0.2382,0E-8,0
2022,12.00,G,Whole world,Excluded,123.87679,AAA,0.2465,0E-8,0
2022,5.00,C,Europe,Excluded,50.184807,AAA,0.7475,0E-8,0
2020,7.00,C,Whole world,Excluded,20.90349,B,0.2519,0E-8,0
2019,11.00,J,Whole world,Excluded,19.216974,B,0.7775,0E-8,0
2021,6.00,M,Whole world,Excluded,18.455853,AA,0.8077,0E-8,0
2018,2.00,J,Whole world,Excluded,15.192334,AAA,0.4189,0E-8,0
2021,6.00,G,Whole world,Excluded,17.459274,IR,0.0985,0E-8,0
2021,2.00,G,Whole world,Excluded,16.583162,B,0.0548,0E-8,0
2020,1.00,M,Whole world,Excluded,14.10267,AA,0.2245,0E-8,0
2022,50.00,L,Whole world,Excluded,15.036277,A,0.9994,0E-8,0
2019,2.00,M,Whole world,Excluded,11.518138,A,0.2437,0E-8,0
2020,8.00,P,Nordic countries,Excluded,12.383299,AA,0.8761,0E-8,0
2020,2.00,J,Whole world,Excluded,11.496236,B,0.5229,0E-8,0
2021,30.00,M,Whole world,Excluded,11.26078,AA,0.2547,0E-8,0
2019,2.00,M,Whole world,Excluded,8.164271,AA,0.3368,0E-8,0
2018,5.00,I,Sweden,Excluded,6.223135,AA,0.7475,0E-8,0
2019,3.00,G,Whole world,Excluded,7.2005477,A,0.1670,0E-8,0
2021,1.00,R,Sweden,Excluded,9.190965,A,0.9145,0E-8,0
2021,3.00,Q,Whole world,Excluded,8.194387,A,0.8159,0E-8,0
2019,1.00,I,Whole world,Excluded,6.16564,AA,0.2136,0E-8,0
2022,1.00,M,Whole world,Excluded,9.070499,AA,0.6078,13450.00000000,1
2020,3.00,J,Whole world,Excluded,6.310746,A,0.9774,0E-8,0
2020,5.00,M,Whole world,Excluded,4.0629706,AA,0.0274,0E-8,0
2020,1.00,M,Whole world,Excluded,3.2443533,AA,0.1533,0E-8,0
2022,1.00,M,Whole world,Excluded,5.103354,A,0.5038,0E-8,0
2018,20.00,G,Nordic countries,Excluded,0.9007529,A,0.5832,0E-8,0
2019,20.00,G,Nordic countries,Excluded,1.9000684,A,0.4162,0E-8,0
2022,2.00,J,Nordic countries,Excluded,4.7419577,AA,0.2984,0E-8,0
2018,1.00,M,Europe,Excluded,0.4681725,AN,0.2135,0E-8,0
2019,1.00,M,Whole world,Excluded,1.1991787,AN,0.9994,0E-8,0
2019,3.00,F,Whole world,Excluded,0.8925394,AN,0.9994,0E-8,0
2019,2.00,M,Whole world,Excluded,0.74195755,AN,0.6872,0E-8,0
2019,1.00,M,Whole world,Excluded,0.28473648,AN,0.8434,0E-8,0
2019,1.00,J,Nordic countries,Excluded,0.09856263,IR,0.1697,0E-8,0
2020,1.00,M,Sweden,Excluded,0.46543464,AN,0.8269,0E-8,0
2020,25.00,S,Whole world,Excluded,21.023956,missing,0.8351,0E-8,0
2020,6.00,S,Whole world,Excluded,34.124573,missing,0.7365,0E-8,0
2020,2.00,J,Whole world,Excluded,30.006845,missing,0.9172,0E-8,0
2019,1.00,F,Sweden,Excluded,6.1273103,missing,0.7804,0E-8,0
2022,2.00,L,Whole world,Excluded,98.893906,C,0.0849,0E-8,0
2018,75.00,G,Whole world,Excluded,59.6961,AAA,0.8378,0E-8,0
2021,7.00,C,Whole world,Excluded,61.522243,AAA,0.9994,0E-8,0
2022,19.00,C,Whole world,Excluded,62.52156,AAA,0.9994,0E-8,0
2021,8.00,D,Whole world,Excluded,47.712524,AAA,0.8324,0E-8,0
2021,8.00,C,Sweden,Excluded,47.099247,A,0.9145,0E-8,0
2022,1.00,G,Whole world,Excluded,42.461327,AAA,0.4518,0E-8,0
2019,21.00,M,Whole world,Excluded,28.977413,AAA,0.8324,0E-8,0
2021,6.00,C,Whole world,Excluded,30.995209,B,0.1260,0E-8,0
2021,2.00,G,Whole world,Excluded,30.53525,A,0.5038,0E-8,0
2020,12.00,J,Whole world,Excluded,29.434633,AA,0.5038,0E-8,0
2018,4.00,M,Whole world,Excluded,25.026693,A,0.5503,0E-8,0
2021,1.00,G,Europe,Excluded,25.897331,A,0.7694,0E-8,0
2018,15.00,G,Whole world,Excluded,22.266941,AA,0.7530,0E-8,0
2022,30.00,G,Whole world,Excluded,25.557837,B,0.4135,0E-8,0
2019,80.00,J,Whole world,Excluded,20.922655,AA,0.5859,0E-8,0
2021,23.00,M,Whole world,Excluded,22.234087,B,0.1013,0E-8,0
2021,2.00,H,Whole world,Excluded,20.24093,C,0.5997,0E-8,0
2020,2.00,N,Whole world,Excluded,18.469542,AA,0.6681,0E-8,0
2018,5.00,N,Whole world,Excluded,15.926078,A,0.3286,0E-8,0
2021,1.00,X,Whole world,Excluded,17.007528,C,0.9337,0E-8,0
2018,2.00,G,Whole world,Excluded,13.708419,A,0.4079,0E-8,0
2018,42.00,R,Whole world,Excluded,13.242984,AAA,0.3286,0E-8,0
2018,40.00,F,Whole world,Excluded,11.627652,AA,0.8324,0E-8,0
2020,1.00,M,Whole world,Excluded,10.351814,AA,0.1835,0E-8,0
2021,1.00,J,Whole world,Excluded,11.12115,A,0.3724,0E-8,0
2022,2.00,J,Whole world,Excluded,10.721424,AA,0.3067,0E-8,0
2018,2.00,R,Whole world,Excluded,5.9575634,B,0.2519,0E-8,0
2020,5.00,M,Europe,Excluded,7.800137,AA,0.2546,0E-8,0
2018,4.00,J,Whole world,Excluded,5.4045177,B,0.9610,0E-8,0
2019,1.00,M,Whole world,Excluded,4.9445586,A,0.9391,0E-8,0
2021,1.00,J,Whole world,Excluded,6.0396986,B,0.8104,0E-8,0
2022,1.00,J,Whole world,Excluded,7.0390143,AA,0.1643,0E-8,0
2022,25.00,G,Whole world,Excluded,5.377139,AA,0.5339,0E-8,0
2020,1.00,N,Sweden,Excluded,2.5900068,AA,0.7393,0E-8,0
2022,2.00,F,Nordic countries,Excluded,4.3449693,AA,0.1616,0E-8,0
2019,1.00,J,Whole world,Excluded,1.2977413,AN,0.9994,0E-8,0
2020,2.00,M,Europe,Excluded,2.1683779,AA,0.8597,0E-8,0
2021,2.00,M,Whole world,Excluded,2.9514031,A,0.7886,0E-8,0
2022,50.00,L,Whole world,Excluded,3.8658452,A,0.7529,0E-8,0
2021,1.00,M,Sweden,Excluded,1.5824778,A,0.5586,0E-8,0
2021,1.00,M,Whole world,Excluded,1.1772759,AN,0.8980,0E-8,0
2022,3.00,M,Whole world,Excluded,0.8761122,AN,0.6407,0E-8,0
2022,2.00,L,Whole world,Excluded,5.9247093,missing,0.6708,0E-8,0
2021,1.00,A,Sweden,Excluded,8.818618,missing,0.1041,0E-8,0
2020,1.00,R,Sweden,Excluded,5.612594,missing,0.9172,0E-8,0
2019,1.00,P,Whole world,Excluded,28.251883,missing,0.1232,0E-8,0
2019,1.00,C,Whole world,Excluded,6.9404516,missing,0.1616,0E-8,0
2019,6942.00,O,Whole world,Excluded,43.504448,missing,0.9994,0E-8,0
2019,2494.00,O,Whole world,Excluded,27.523615,missing,0.9994,0E-8,0
2019,3.00,G,Whole world,Excluded,89.45106,AA,0.2465,0E-8,0
2018,48.00,C,Whole world,Excluded,70.5462,AA,0.9994,0E-8,0
2021,33.00,G,Whole world,Excluded,53.533195,AAA,0.8378,0E-8,0
2021,2.00,M,Whole world,Excluded,48.284737,AAA,0.6407,0E-8,0
2020,12.00,N,Whole world,Excluded,33.229294,A,0.0849,0E-8,0
2021,956.00,M,Whole world,Excluded,33.204655,AAA,0.5038,0E-8,0
2020,9.00,G,Whole world,Excluded,29.399042,AAA,0.1643,0E-8,0
2022,10.00,G,Whole world,Excluded,31.400412,AAA,0.4079,0E-8,0
2018,3.00,G,Whole world,Excluded,25.212868,AAA,0.8324,0E-8,0
2019,9.00,N,Whole world,Excluded,26.045174,A,0.6790,0E-8,0
2019,26.00,M,Whole world,Excluded,24.473648,AA,0.1616,0E-8,0
2020,4.00,G,Whole world,Excluded,24.76386,AA,0.1232,0E-8,0
2019,3.00,G,Whole world,Excluded,24.024641,AA,0.2519,0E-8,0
2020,100.00,K,Whole world,Excluded,24.908966,AA,0.0630,0E-8,0
2022,1.00,F,Sweden,Excluded,21.664614,A,0.3204,0E-8,0
2020,26.00,G,Whole world,Excluded,19.967146,IR,0.0821,0E-8,0
2021,6.00,G,Whole world,Excluded,19.266256,A,0.1670,0E-8,0
2021,3.00,R,Whole world,Excluded,16.24367,AAA,0.1862,0E-8,0
2021,11.00,X,Whole world,Excluded,16.142368,C,0.1342,0E-8,0
2019,960.00,C,Europe,Excluded,13.563313,AAA,0.9994,0E-8,0
